Timestamp,Occupancy,Capacity,QueueLength,TrafficNumeric,IsSpecialDay,VehicleWeight,ID,Latitude,Longitude
2016-10-24 12:30:00,2623,3883,10,3,0,1.0,12141,26.14749943,91.72800489
2016-10-24 12:30:00,1202,2937,9,3,0,0.5,13453,26.14749053,91.72799688
2016-10-24 12:30:00,191,577,7,3,0,1.5,333,26.14453614,91.73617216
2016-10-24 12:30:00,272,387,8,3,0,1.0,1645,26.14449459,91.73620513
2016-10-24 12:56:00,581,2803,9,3,0,0.3,10830,26.14754061,91.72797041
2016-10-24 12:56:00,1247,1920,9,3,0,1.0,17390,26.15050395,91.73353109
2016-10-24 12:56:00,2651,3883,11,3,0,1.0,12142,26.14749943,91.72800489
2016-10-24 12:56:00,1204,2009,9,3,0,0.5,9518,26.14747299,91.72804914
2016-10-24 12:56:00,198,577,7,3,0,1.0,334,26.14453614,91.73617216
2016-10-24 12:56:00,612,690,9,3,0,1.0,8206,26.13795775,91.74099445
2016-10-24 12:56:00,680,1200,9,3,0,1.0,5582,26.14001386,91.73099967
2016-10-24 12:56:00,417,470,8,3,0,1.0,2958,26.14901995,91.7395035
2016-10-24 12:56:00,1113,3103,9,3,0,1.0,16078,26.14749998,91.72797778
2016-10-24 12:56:00,321,485,7,3,0,0.5,6894,26.14004753,91.73097233
2016-10-24 12:56:00,694,1322,9,3,0,0.5,14766,26.14754886,91.72799519
2016-10-24 12:56:00,510,687,8,3,0,0.5,4270,20.0000347,78.00000286
2016-10-24 12:56:00,1232,2937,9,3,0,1.0,13454,26.14749053,91.72799688
2016-10-24 12:56:00,299,387,5,2,0,1.0,1646,26.14449459,91.73620513
2016-10-24 13:30:00,512,687,7,3,0,0.3,4271,20.0000347,78.00000286
2016-10-24 13:30:00,317,485,7,3,0,0.3,6895,26.14004753,91.73097233
2016-10-24 13:30:00,208,577,6,3,0,1.0,335,26.14453614,91.73617216
2016-10-24 13:30:00,687,1200,8,3,0,0.3,5583,26.14001386,91.73099967
2016-10-24 13:30:00,574,2803,8,3,0,1.0,10831,26.14754061,91.72797041
2016-10-24 13:30:00,1241,2937,6,2,0,0.3,13455,26.14749053,91.72799688
2016-10-24 13:30:00,623,690,7,3,0,1.5,8207,26.13795775,91.74099445
2016-10-24 13:30:00,1102,3103,8,3,0,0.3,16079,26.14749998,91.72797778
2016-10-24 13:30:00,694,1322,9,3,0,1.0,14767,26.14754886,91.72799519
2016-10-24 13:30:00,1245,1920,9,3,0,1.0,17391,26.15050395,91.73353109
2016-10-24 13:30:00,2643,3883,7,2,0,1.0,12143,26.14749943,91.72800489
2016-10-24 13:30:00,425,470,7,3,0,1.0,2959,26.14901995,91.7395035
2016-10-24 13:30:00,301,387,7,3,0,1.0,1647,26.14449459,91.73620513
2016-10-24 13:30:00,1206,2009,8,3,0,1.0,9519,26.14747299,91.72804914
2016-10-24 13:56:00,219,577,4,2,0,1.0,336,26.14453614,91.73617216
2016-10-24 13:56:00,1093,3103,6,2,0,1.0,16080,26.14749998,91.72797778
2016-10-24 13:56:00,2629,3883,9,3,0,1.0,12144,26.14749943,91.72800489
2016-10-24 13:56:00,1242,1920,9,3,0,1.0,17392,26.15050395,91.73353109
2016-10-24 13:56:00,1211,2009,6,2,0,0.3,9520,26.14747299,91.72804914
2016-10-24 13:56:00,1251,2937,6,2,0,1.0,13456,26.14749053,91.72799688
2016-10-24 13:56:00,423,470,5,2,0,0.5,2960,26.14901995,91.7395035
2016-10-24 13:56:00,578,2803,5,2,0,1.5,10832,26.14754061,91.72797041
2016-10-24 13:56:00,706,1322,5,2,0,0.3,14768,26.14754886,91.72799519
2016-10-24 13:56:00,320,485,5,2,0,0.3,6896,26.14004753,91.73097233
2016-10-24 13:56:00,688,1200,6,2,0,0.5,5584,26.14001386,91.73099967
2016-10-24 13:56:00,621,690,5,2,0,1.0,8208,26.13795775,91.74099445
2016-10-24 13:56:00,505,687,5,2,0,1.0,4272,20.0000347,78.00000286
2016-10-24 13:56:00,310,387,7,3,0,0.3,1648,26.14449459,91.73620513
2016-10-24 14:30:00,1247,2937,5,2,0,1.0,13457,26.14749053,91.72799688
2016-10-24 14:30:00,2622,3883,8,3,0,1.0,12145,26.14749943,91.72800489
2016-10-24 14:30:00,692,1322,4,2,0,1.0,14769,26.14754886,91.72799519
2016-10-24 14:30:00,627,690,4,2,0,1.5,8209,26.13795775,91.74099445
2016-10-24 14:30:00,215,577,3,2,0,1.5,337,26.14453614,91.73617216
2016-10-24 14:30:00,323,485,3,2,0,1.0,6897,26.14004753,91.73097233
2016-10-24 14:30:00,1070,3103,4,2,0,1.0,16081,26.14749998,91.72797778
2016-10-24 14:30:00,429,470,5,3,0,1.0,2961,26.14901995,91.7395035
2016-10-24 14:30:00,703,1200,4,2,0,0.5,5585,26.14001386,91.73099967
2016-10-24 14:30:00,1183,2009,5,2,0,1.0,9521,26.14747299,91.72804914
2016-10-24 14:30:00,491,687,4,2,0,1.0,4273,20.0000347,78.00000286
2016-10-24 14:30:00,297,387,5,2,0,0.5,1649,26.14449459,91.73620513
2016-10-24 14:30:00,553,2803,4,2,0,1.0,10833,26.14754061,91.72797041
2016-10-24 14:30:00,1252,1920,5,2,0,0.3,17393,26.15050395,91.73353109
2016-10-24 14:56:00,1048,3103,5,2,0,0.3,16082,26.14749998,91.72797778
2016-10-24 14:56:00,698,1322,4,2,0,1.0,14770,26.14754886,91.72799519
2016-10-24 14:56:00,483,687,3,2,0,0.5,4274,20.0000347,78.00000286
2016-10-24 14:56:00,209,577,4,2,0,1.0,338,26.14453614,91.73617216
2016-10-24 14:56:00,701,1200,4,2,0,1.5,5586,26.14001386,91.73099967
2016-10-24 14:56:00,1239,1920,5,2,0,1.0,17394,26.15050395,91.73353109
2016-10-24 14:56:00,530,2803,5,2,0,1.0,10834,26.14754061,91.72797041
2016-10-24 14:56:00,429,470,6,3,0,0.5,2962,26.14901995,91.7395035
2016-10-24 14:56:00,299,387,4,2,0,0.5,1650,26.14449459,91.73620513
2016-10-24 14:56:00,623,690,4,2,0,0.5,8210,26.13795775,91.74099445
2016-10-24 14:56:00,2595,3883,6,2,0,1.0,12146,26.14749943,91.72800489
2016-10-24 14:56:00,1181,2009,5,2,0,0.3,9522,26.14747299,91.72804914
2016-10-24 14:56:00,1256,2937,5,2,0,1.0,13458,26.14749053,91.72799688
2016-10-24 14:56:00,334,485,4,2,0,0.5,6898,26.14004753,91.73097233
2016-10-24 15:32:00,613,690,3,1,0,1.5,8211,26.13795775,91.74099445
2016-10-24 15:32:00,653,1322,4,2,0,1.0,14771,26.14754886,91.72799519
2016-10-24 15:32:00,1196,1920,3,1,0,1.0,17395,26.15050395,91.73353109
2016-10-24 15:32:00,470,687,3,2,0,0.5,4275,20.0000347,78.00000286
2016-10-24 15:32:00,996,3103,4,2,0,0.5,16083,26.14749998,91.72797778
2016-10-24 15:32:00,476,2803,3,2,0,1.0,10835,26.14754061,91.72797041
2016-10-24 15:32:00,276,387,2,1,0,1.0,1651,26.14449459,91.73620513
2016-10-24 15:32:00,2462,3883,3,1,0,0.5,12147,26.14749943,91.72800489
2016-10-24 15:32:00,1215,2937,3,1,0,0.5,13459,26.14749053,91.72799688
2016-10-24 15:32:00,422,470,2,1,0,1.0,2963,26.14901995,91.7395035
2016-10-24 15:32:00,673,1200,2,1,0,1.0,5587,26.14001386,91.73099967
2016-10-24 15:32:00,1123,2009,4,1,0,1.0,9523,26.14747299,91.72804914
2016-10-24 15:32:00,209,577,2,1,0,1.0,339,26.14453614,91.73617216
2016-10-24 15:32:00,326,485,2,1,0,0.5,6899,26.14004753,91.73097233
2016-10-24 16:00:00,450,687,2,2,0,1.5,4276,20.0000347,78.00000286
2016-10-24 16:00:00,1111,1920,2,1,0,1.0,17396,26.15050395,91.73353109
2016-10-24 16:00:00,2314,3883,3,2,0,0.3,12148,26.14749943,91.72800489
2016-10-24 16:00:00,386,470,3,2,0,0.3,2964,26.14901995,91.7395035
2016-10-24 16:00:00,263,387,2,2,0,1.0,1652,26.14449459,91.73620513
2016-10-24 16:00:00,192,577,1,1,0,1.0,340,26.14453614,91.73617216
2016-10-24 16:00:00,624,1200,3,1,0,1.0,5588,26.14001386,91.73099967
2016-10-24 16:00:00,438,2803,2,1,0,1.5,10836,26.14754061,91.72797041
2016-10-24 16:00:00,933,3103,2,1,0,1.0,16084,26.14749998,91.72797778
2016-10-24 16:00:00,1069,2009,3,2,0,0.3,9524,26.14747299,91.72804914
2016-10-24 16:00:00,1138,2937,3,2,0,1.0,13460,26.14749053,91.72799688
2016-10-24 16:00:00,619,1322,2,1,0,1.0,14772,26.14754886,91.72799519
2016-10-24 16:00:00,308,485,2,1,0,1.0,6900,26.14004753,91.73097233
2016-10-24 16:00:00,567,690,2,1,0,1.0,8212,26.13795775,91.74099445
2016-10-24 16:33:00,496,690,2,1,0,1.0,8213,26.13795775,91.74099445
2016-10-24 16:33:00,407,687,2,1,0,1.0,4277,20.0000347,78.00000286
2016-10-24 16:33:00,288,485,2,2,0,1.0,6901,26.14004753,91.73097233
2016-10-24 16:33:00,334,470,2,1,0,1.0,2965,26.14901995,91.7395035
2016-10-24 16:33:00,843,3103,3,1,0,1.0,16085,26.14749998,91.72797778
2016-10-24 16:33:00,556,1322,2,1,0,1.0,14773,26.14754886,91.72799519
2016-10-24 16:33:00,966,1920,2,1,0,1.5,17397,26.15050395,91.73353109
2016-10-24 16:33:00,175,577,2,2,0,0.5,341,26.14453614,91.73617216
2016-10-24 16:33:00,229,387,2,1,0,1.0,1653,26.14449459,91.73620513
2016-10-24 16:33:00,1013,2937,3,2,0,1.0,13461,26.14749053,91.72799688
2016-10-24 16:33:00,377,2803,2,1,0,1.0,10837,26.14754061,91.72797041
2016-10-24 16:33:00,963,2009,2,1,0,0.5,9525,26.14747299,91.72804914
2016-10-24 16:33:00,2034,3883,2,1,0,0.3,12149,26.14749943,91.72800489
2016-10-24 16:33:00,536,1200,3,1,0,0.3,5589,26.14001386,91.73099967
2016-10-25 08:00:00,118,387,2,1,0,1.5,1654,26.14449459,91.73620513
2016-10-25 08:00:00,188,2803,2,1,0,1.0,10838,26.14754061,91.72797041
2016-10-25 08:00:00,277,687,2,1,0,1.0,4278,20.0000347,78.00000286
2016-10-25 08:00:00,618,3103,2,1,0,0.5,16086,26.14749998,91.72797778
2016-10-25 08:00:00,271,485,2,1,0,1.0,6902,26.14004753,91.73097233
2016-10-25 08:00:00,1019,3883,2,1,0,1.0,12150,26.14749943,91.72800489
2016-10-25 08:00:00,207,1200,2,1,0,0.5,5590,26.14001386,91.73099967
2016-10-25 08:00:00,585,2937,3,2,0,1.0,13462,26.14749053,91.72799688
2016-10-25 08:00:00,677,2009,2,1,0,1.0,9526,26.14747299,91.72804914
2016-10-25 08:00:00,142,470,2,1,0,1.0,2966,26.14901995,91.7395035
2016-10-25 08:00:00,400,1322,2,1,0,0.5,14774,26.14754886,91.72799519
2016-10-25 08:00:00,54,577,1,1,0,0.5,342,26.14453614,91.73617216
2016-10-25 08:00:00,196,690,2,2,0,1.0,8214,26.13795775,91.74099445
2016-10-25 08:00:00,547,1920,2,1,0,0.5,17398,26.15050395,91.73353109
2016-10-25 08:26:00,270,1200,2,1,0,1.0,5591,26.14001386,91.73099967
2016-10-25 08:26:00,281,485,2,1,0,0.3,6903,26.14004753,91.73097233
2016-10-25 08:26:00,55,577,1,1,0,1.0,343,26.14453614,91.73617216
2016-10-25 08:26:00,712,2937,2,2,0,1.0,13463,26.14749053,91.72799688
2016-10-25 08:26:00,732,2009,2,1,0,1.0,9527,26.14747299,91.72804914
2016-10-25 08:26:00,1371,3883,3,2,0,1.0,12151,26.14749943,91.72800489
2016-10-25 08:26:00,305,687,2,1,0,1.0,4279,20.0000347,78.00000286
2016-10-25 08:26:00,259,2803,2,1,0,1.0,10839,26.14754061,91.72797041
2016-10-25 08:26:00,133,387,1,1,0,1.0,1655,26.14449459,91.73620513
2016-10-25 08:26:00,427,1322,2,1,0,1.0,14775,26.14754886,91.72799519
2016-10-25 08:26:00,298,690,2,1,0,1.0,8215,26.13795775,91.74099445
2016-10-25 08:26:00,213,470,2,1,0,0.3,2967,26.14901995,91.7395035
2016-10-25 08:26:00,665,1920,2,1,0,1.0,17399,26.15050395,91.73353109
2016-10-25 08:26:00,712,3103,2,1,0,1.0,16087,26.14749998,91.72797778
2016-10-25 09:00:00,309,485,2,1,0,0.5,6904,26.14004753,91.73097233
2016-10-25 09:00:00,351,687,3,1,0,0.5,4280,20.0000347,78.00000286
2016-10-25 09:00:00,165,387,2,1,0,1.0,1656,26.14449459,91.73620513
2016-10-25 09:00:00,841,1920,3,1,0,1.0,17400,26.15050395,91.73353109
2016-10-25 09:00:00,1859,3883,3,1,0,1.0,12152,26.14749943,91.72800489
2016-10-25 09:00:00,840,2009,3,1,0,1.0,9528,26.14747299,91.72804914
2016-10-25 09:00:00,446,690,3,1,0,1.0,8216,26.13795775,91.74099445
2016-10-25 09:00:00,311,470,2,1,0,1.0,2968,26.14901995,91.7395035
2016-10-25 09:00:00,489,1322,3,1,0,1.0,14776,26.14754886,91.72799519
2016-10-25 09:00:00,82,577,2,1,0,1.5,344,26.14453614,91.73617216
2016-10-25 09:00:00,382,1200,2,1,0,1.0,5592,26.14001386,91.73099967
2016-10-25 09:00:00,920,2937,3,1,0,0.3,13464,26.14749053,91.72799688
2016-10-25 09:00:00,828,3103,2,1,0,1.0,16088,26.14749998,91.72797778
2016-10-25 09:00:00,333,2803,2,2,0,1.0,10840,26.14754061,91.72797041
2016-10-25 09:19:00,187,387,2,1,0,1.0,1657,26.14449459,91.73620513
2016-10-25 09:19:00,2074,3883,3,2,0,1.5,12153,26.14749943,91.72800489
2016-10-25 09:19:00,531,1322,2,1,0,1.0,14777,26.14754886,91.72799519
2016-10-25 09:19:00,998,2937,3,1,0,1.0,13465,26.14749053,91.72799688
2016-10-25 09:19:00,902,3103,2,1,0,1.0,16089,26.14749998,91.72797778
2016-10-25 09:19:00,373,2803,3,2,0,1.0,10841,26.14754061,91.72797041
2016-10-25 09:19:00,922,2009,3,2,0,1.0,9529,26.14747299,91.72804914
2016-10-25 09:19:00,341,470,2,1,0,1.0,2969,26.14901995,91.7395035
2016-10-25 09:19:00,440,1200,3,1,0,1.0,5593,26.14001386,91.73099967
2016-10-25 09:19:00,325,485,2,1,0,1.0,6905,26.14004753,91.73097233
2016-10-25 09:19:00,486,690,2,1,0,1.0,8217,26.13795775,91.74099445
2016-10-25 09:19:00,95,577,2,1,0,1.0,345,26.14453614,91.73617216
2016-10-25 09:19:00,923,1920,3,1,0,1.0,17401,26.15050395,91.73353109
2016-10-25 09:19:00,391,687,3,2,0,0.5,4281,20.0000347,78.00000286
2016-10-25 09:56:00,422,2803,2,1,0,0.3,10842,26.14754061,91.72797041
2016-10-25 09:56:00,397,470,2,1,0,1.0,2970,26.14901995,91.7395035
2016-10-25 09:56:00,129,577,1,1,0,1.0,346,26.14453614,91.73617216
2016-10-25 09:56:00,532,1200,4,2,0,1.5,5594,26.14001386,91.73099967
2016-10-25 09:56:00,1042,2009,3,1,0,0.5,9530,26.14747299,91.72804914
2016-10-25 09:56:00,598,1322,3,1,0,1.0,14778,26.14754886,91.72799519
2016-10-25 09:56:00,444,687,3,1,0,0.5,4282,20.0000347,78.00000286
2016-10-25 09:56:00,2393,3883,3,1,0,0.5,12154,26.14749943,91.72800489
2016-10-25 09:56:00,1065,1920,3,1,0,0.5,17402,26.15050395,91.73353109
2016-10-25 09:56:00,996,3103,3,1,0,1.0,16090,26.14749998,91.72797778
2016-10-25 09:56:00,348,485,2,1,0,0.3,6906,26.14004753,91.73097233
2016-10-25 09:56:00,561,690,3,2,0,0.5,8218,26.13795775,91.74099445
2016-10-25 09:56:00,218,387,2,2,0,1.0,1658,26.14449459,91.73620513
2016-10-25 09:56:00,1127,2937,3,1,0,1.0,13466,26.14749053,91.72799688
2016-10-25 10:29:00,612,690,3,1,0,1.0,8219,26.13795775,91.74099445
2016-10-25 10:29:00,436,470,3,1,0,0.5,2971,26.14901995,91.7395035
2016-10-25 10:29:00,633,1322,3,1,0,1.0,14779,26.14754886,91.72799519
2016-10-25 10:29:00,1076,3103,4,1,0,1.0,16091,26.14749998,91.72797778
2016-10-25 10:29:00,2550,3883,4,1,0,1.0,12155,26.14749943,91.72800489
2016-10-25 10:29:00,1207,2937,4,1,0,1.0,13467,26.14749053,91.72799688
2016-10-25 10:29:00,1135,1920,4,1,0,0.5,17403,26.15050395,91.73353109
2016-10-25 10:29:00,360,485,3,1,0,1.0,6907,26.14004753,91.73097233
2016-10-25 10:29:00,1104,2009,4,1,0,0.3,9531,26.14747299,91.72804914
2016-10-25 10:29:00,235,387,3,1,0,1.0,1659,26.14449459,91.73620513
2016-10-25 10:29:00,579,1200,3,1,0,1.0,5595,26.14001386,91.73099967
2016-10-25 10:29:00,480,2803,4,2,0,0.3,10843,26.14754061,91.72797041
2016-10-25 10:29:00,471,687,4,1,0,0.5,4283,20.0000347,78.00000286
2016-10-25 10:29:00,173,577,2,1,0,1.0,347,26.14453614,91.73617216
2016-10-25 10:56:00,672,1322,5,2,0,0.3,14780,26.14754886,91.72799519
2016-10-25 10:56:00,487,687,4,2,0,1.5,4284,20.0000347,78.00000286
2016-10-25 10:56:00,1159,2009,4,2,0,1.0,9532,26.14747299,91.72804914
2016-10-25 10:56:00,2625,3883,5,2,0,0.5,12156,26.14749943,91.72800489
2016-10-25 10:56:00,363,485,4,2,0,0.5,6908,26.14004753,91.73097233
2016-10-25 10:56:00,530,2803,4,2,0,1.0,10844,26.14754061,91.72797041
2016-10-25 10:56:00,263,387,4,2,0,0.5,1660,26.14449459,91.73620513
2016-10-25 10:56:00,1117,3103,4,2,0,1.5,16092,26.14749998,91.72797778
2016-10-25 10:56:00,630,690,4,2,0,0.3,8220,26.13795775,91.74099445
2016-10-25 10:56:00,1159,1920,7,3,0,0.5,17404,26.15050395,91.73353109
2016-10-25 10:56:00,202,577,3,2,0,1.0,348,26.14453614,91.73617216
2016-10-25 10:56:00,451,470,4,2,0,0.3,2972,26.14901995,91.7395035
2016-10-25 10:56:00,595,1200,4,2,0,0.5,5596,26.14001386,91.73099967
2016-10-25 10:56:00,1256,2937,5,2,0,0.5,13468,26.14749053,91.72799688
2016-10-25 11:29:00,516,687,5,2,0,1.0,4285,20.0000347,78.00000286
2016-10-25 11:29:00,297,387,5,2,0,0.3,1661,26.14449459,91.73620513
2016-10-25 11:29:00,733,1322,5,2,0,1.0,14781,26.14754886,91.72799519
2016-10-25 11:29:00,1190,1920,6,2,0,1.0,17405,26.15050395,91.73353109
2016-10-25 11:29:00,1249,2009,8,3,0,1.0,9533,26.14747299,91.72804914
2016-10-25 11:29:00,2675,3883,7,2,0,1.0,12157,26.14749943,91.72800489
2016-10-25 11:29:00,369,485,5,2,0,1.0,6909,26.14004753,91.73097233
2016-10-25 11:29:00,596,2803,5,2,0,1.5,10845,26.14754061,91.72797041
2016-10-25 11:29:00,249,577,5,2,0,0.5,349,26.14453614,91.73617216
2016-10-25 11:29:00,621,1200,5,2,0,0.5,5597,26.14001386,91.73099967
2016-10-25 11:29:00,1184,3103,7,2,0,1.0,16093,26.14749998,91.72797778
2016-10-25 11:29:00,649,690,6,2,0,1.0,8221,26.13795775,91.74099445
2016-10-25 11:29:00,465,470,6,2,0,1.5,2973,26.14901995,91.7395035
2016-10-25 11:29:00,1315,2937,6,2,0,0.3,13469,26.14749053,91.72799688
2016-10-25 12:02:00,371,485,7,3,0,1.0,6910,26.14004753,91.73097233
2016-10-25 12:02:00,290,577,8,3,0,0.5,350,26.14453614,91.73617216
2016-10-25 12:02:00,531,687,8,3,0,1.0,4286,20.0000347,78.00000286
2016-10-25 12:02:00,459,470,8,3,0,1.0,2974,26.14901995,91.7395035
2016-10-25 12:02:00,1205,1920,9,3,0,0.3,17406,26.15050395,91.73353109
2016-10-25 12:02:00,1386,2937,10,3,0,1.0,13470,26.14749053,91.72799688
2016-10-25 12:02:00,678,690,9,3,0,1.0,8222,26.13795775,91.74099445
2016-10-25 12:02:00,1234,3103,10,3,0,0.5,16094,26.14749998,91.72797778
2016-10-25 12:02:00,337,387,5,2,0,1.0,1662,26.14449459,91.73620513
2016-10-25 12:02:00,784,1322,9,3,0,1.0,14782,26.14754886,91.72799519
2016-10-25 12:02:00,669,2803,9,3,0,1.0,10846,26.14754061,91.72797041
2016-10-25 12:02:00,2732,3883,10,3,0,0.5,12158,26.14749943,91.72800489
2016-10-25 12:02:00,1315,2009,10,3,0,1.0,9534,26.14747299,91.72804914
2016-10-25 12:02:00,635,1200,9,3,0,0.5,5598,26.14001386,91.73099967
2016-10-25 12:29:00,1220,1920,9,3,0,1.0,17407,26.15050395,91.73353109
2016-10-25 12:29:00,650,1200,9,3,0,0.5,5599,26.14001386,91.73099967
2016-10-25 12:29:00,541,687,8,3,0,1.0,4287,20.0000347,78.00000286
2016-10-25 12:29:00,2758,3883,11,3,0,1.0,12159,26.14749943,91.72800489
2016-10-25 12:29:00,303,577,8,3,0,1.0,351,26.14453614,91.73617216
2016-10-25 12:29:00,795,1322,9,3,0,0.5,14783,26.14754886,91.72799519
2016-10-25 12:29:00,678,690,9,3,0,1.0,8223,26.13795775,91.74099445
2016-10-25 12:29:00,1394,2937,9,3,0,0.5,13471,26.14749053,91.72799688
2016-10-25 12:29:00,680,2803,9,3,0,0.5,10847,26.14754061,91.72797041
2016-10-25 12:29:00,1249,3103,9,3,0,1.0,16095,26.14749998,91.72797778
2016-10-25 12:29:00,459,470,6,2,0,1.0,2975,26.14901995,91.7395035
2016-10-25 12:29:00,344,387,8,3,0,1.5,1663,26.14449459,91.73620513
2016-10-25 12:29:00,1336,2009,9,3,0,0.3,9535,26.14747299,91.72804914
2016-10-25 12:29:00,372,485,8,3,0,1.5,6911,26.14004753,91.73097233
2016-10-25 13:03:00,1277,3103,9,3,0,1.5,16096,26.14749998,91.72797778
2016-10-25 13:03:00,668,690,8,3,0,1.5,8224,26.13795775,91.74099445
2016-10-25 13:03:00,343,387,7,3,0,0.5,1664,26.14449459,91.73620513
2016-10-25 13:03:00,1364,2009,8,3,0,1.0,9536,26.14747299,91.72804914
2016-10-25 13:03:00,1386,2937,8,3,0,1.0,13472,26.14749053,91.72799688
2016-10-25 13:03:00,375,485,7,3,0,0.3,6912,26.14004753,91.73097233
2016-10-25 13:03:00,799,1322,8,3,0,1.0,14784,26.14754886,91.72799519
2016-10-25 13:03:00,1244,1920,8,3,0,0.5,17408,26.15050395,91.73353109
2016-10-25 13:03:00,450,470,6,2,0,0.5,2976,26.14901995,91.7395035
2016-10-25 13:03:00,331,577,5,2,0,0.5,352,26.14453614,91.73617216
2016-10-25 13:03:00,676,1200,6,2,0,1.0,5600,26.14001386,91.73099967
2016-10-25 13:03:00,565,687,8,3,0,1.0,4288,20.0000347,78.00000286
2016-10-25 13:03:00,2788,3883,9,3,0,1.0,12160,26.14749943,91.72800489
2016-10-25 13:03:00,680,2803,8,3,0,0.3,10848,26.14754061,91.72797041
2016-10-25 13:29:00,1242,1920,9,3,0,1.0,17409,26.15050395,91.73353109
2016-10-25 13:29:00,678,2803,8,3,0,1.0,10849,26.14754061,91.72797041
2016-10-25 13:29:00,680,690,8,3,0,0.3,8225,26.13795775,91.74099445
2016-10-25 13:29:00,377,485,7,3,0,1.0,6913,26.14004753,91.73097233
2016-10-25 13:29:00,1286,3103,9,3,0,0.5,16097,26.14749998,91.72797778
2016-10-25 13:29:00,574,687,8,3,0,0.5,4289,20.0000347,78.00000286
2016-10-25 13:29:00,343,387,7,3,0,1.0,1665,26.14449459,91.73620513
2016-10-25 13:29:00,805,1322,8,3,0,0.5,14785,26.14754886,91.72799519
2016-10-25 13:29:00,463,470,5,2,0,1.0,2977,26.14901995,91.7395035
2016-10-25 13:29:00,1379,2009,9,3,0,0.5,9537,26.14747299,91.72804914
2016-10-25 13:29:00,1400,2937,9,3,0,1.0,13473,26.14749053,91.72799688
2016-10-25 13:29:00,2777,3883,10,3,0,1.0,12161,26.14749943,91.72800489
2016-10-25 13:29:00,345,577,7,3,0,1.0,353,26.14453614,91.73617216
2016-10-25 13:29:00,672,1200,8,3,0,1.0,5601,26.14001386,91.73099967
2016-10-25 13:56:00,675,2803,5,2,0,1.0,10850,26.14754061,91.72797041
2016-10-25 13:56:00,676,690,8,3,0,1.0,8226,26.13795775,91.74099445
2016-10-25 13:56:00,2759,3883,7,2,0,1.0,12162,26.14749943,91.72800489
2016-10-25 13:56:00,1293,3103,6,2,0,0.5,16098,26.14749998,91.72797778
2016-10-25 13:56:00,667,1200,8,3,0,0.5,5602,26.14001386,91.73099967
2016-10-25 13:56:00,378,485,5,2,0,1.0,6914,26.14004753,91.73097233
2016-10-25 13:56:00,363,577,5,2,0,1.5,354,26.14453614,91.73617216
2016-10-25 13:56:00,577,687,6,2,0,1.0,4290,20.0000347,78.00000286
2016-10-25 13:56:00,1391,2937,6,2,0,0.3,13474,26.14749053,91.72799688
2016-10-25 13:56:00,808,1322,6,2,0,1.0,14786,26.14754886,91.72799519
2016-10-25 13:56:00,1385,2009,6,2,0,0.3,9538,26.14747299,91.72804914
2016-10-25 13:56:00,1231,1920,8,3,0,1.0,17410,26.15050395,91.73353109
2016-10-25 13:56:00,460,470,5,2,0,0.5,2978,26.14901995,91.7395035
2016-10-25 13:56:00,337,387,5,2,0,1.0,1666,26.14449459,91.73620513
2016-10-25 14:29:00,807,1322,4,2,0,1.0,14787,26.14754886,91.72799519
2016-10-25 14:29:00,669,1200,5,2,0,1.0,5603,26.14001386,91.73099967
2016-10-25 14:29:00,680,2803,5,2,0,0.3,10851,26.14754061,91.72797041
2016-10-25 14:29:00,1229,1920,6,3,0,1.0,17411,26.15050395,91.73353109
2016-10-25 14:29:00,1400,2937,5,2,0,1.5,13475,26.14749053,91.72799688
2016-10-25 14:29:00,470,470,6,3,0,0.5,2979,26.14901995,91.7395035
2016-10-25 14:29:00,1390,2009,5,2,0,1.5,9539,26.14747299,91.72804914
2016-10-25 14:29:00,365,577,4,2,0,0.5,355,26.14453614,91.73617216
2016-10-25 14:29:00,365,485,5,3,0,0.5,6915,26.14004753,91.73097233
2016-10-25 14:29:00,2729,3883,5,2,0,1.0,12163,26.14749943,91.72800489
2016-10-25 14:29:00,1282,3103,5,2,0,1.0,16099,26.14749998,91.72797778
2016-10-25 14:29:00,346,387,4,2,0,1.5,1667,26.14449459,91.73620513
2016-10-25 14:29:00,583,687,4,2,0,1.0,4291,20.0000347,78.00000286
2016-10-25 14:29:00,689,690,5,2,0,1.5,8227,26.13795775,91.74099445
2016-10-25 15:02:00,360,485,2,1,0,1.0,6916,26.14004753,91.73097233
2016-10-25 15:02:00,577,687,2,1,0,1.5,4292,20.0000347,78.00000286
2016-10-25 15:02:00,643,2803,3,1,0,1.0,10852,26.14754061,91.72797041
2016-10-25 15:02:00,642,690,2,1,0,1.0,8228,26.13795775,91.74099445
2016-10-25 15:02:00,790,1322,3,1,0,0.5,14788,26.14754886,91.72799519
2016-10-25 15:02:00,653,1200,3,1,0,1.0,5604,26.14001386,91.73099967
2016-10-25 15:02:00,1209,1920,2,1,0,1.0,17412,26.15050395,91.73353109
2016-10-25 15:02:00,1245,3103,3,1,0,0.5,16100,26.14749998,91.72797778
2016-10-25 15:02:00,335,387,3,1,0,1.5,1668,26.14449459,91.73620513
2016-10-25 15:02:00,2646,3883,4,1,0,1.5,12164,26.14749943,91.72800489
2016-10-25 15:02:00,444,470,3,1,0,1.5,2980,26.14901995,91.7395035
2016-10-25 15:02:00,340,577,3,2,0,0.3,356,26.14453614,91.73617216
2016-10-25 15:02:00,1337,2937,3,1,0,1.0,13476,26.14749053,91.72799688
